ANO;MES;CATEGORIA AREA;CATEGORIA DEMANDA;TARIFA;CATEGORIA TARIFA;DEMANDA [MWh]
2015;1/9/2015;Cordoba;Distribuidor;RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM;Residencial;14209,20
2015;1/9/2015;Cordoba;Distribuidor;RES. MAYOR 2800 KWH BIM;Residencial;4161,70
2015;1/9/2015;Cordoba;Distribuidor;RES. MENOR O IGUAL 1000 KWH BIM;Residencial;250999,00
2015;1/9/2015;Cordoba;Distribuidor;SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW;Industrial/Comercial Grande;143459,70
2015;1/9/2015;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8415,30
2015;1/10/2015;Cordoba;Distribuidor;Alumbrado Publico;Residencial;32205,80
2015;1/10/2015;Cordoba;Distribuidor;GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW;Industrial/Comercial Grande;143812,50
2015;1/10/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM;Comercial;25829,50
2015;1/10/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MENOR 4000 KWH BIM;Comercial;74540,80
2015;1/10/2015;Cordoba;Distribuidor;RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM;Residencial;15333,90
2015;1/10/2015;Cordoba;Distribuidor;RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM;Residencial;11613,00
2015;1/10/2015;Cordoba;Distribuidor;RES. MAYOR 2800 KWH BIM;Residencial;5144,30
2015;1/10/2015;Cordoba;Distribuidor;RES. MENOR O IGUAL 1000 KWH BIM;Residencial;260401,60
2015;1/10/2015;Cordoba;Distribuidor;SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW;Industrial/Comercial Grande;141232,60
2015;1/10/2015;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8802,00
2015;1/11/2015;Cordoba;Distribuidor;Alumbrado Publico;Residencial;27572,00
2015;1/11/2015;Cordoba;Distribuidor;GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW;Industrial/Comercial Grande;140735,50
2015;1/11/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM;Comercial;24934,30
2015;1/11/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MENOR 4000 KWH BIM;Comercial;69663,40
2015;1/11/2015;Cordoba;Distribuidor;RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM;Residencial;14122,40
2015;1/11/2015;Cordoba;Distribuidor;RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM;Residencial;10435,60
2015;1/11/2015;Cordoba;Distribuidor;RES. MAYOR 2800 KWH BIM;Residencial;3334,40
2015;1/11/2015;Cordoba;Distribuidor;RES. MENOR O IGUAL 1000 KWH BIM;Residencial;258737,90
2015;1/11/2015;Cordoba;Distribuidor;SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW;Industrial/Comercial Grande;138398,70
2015;1/11/2015;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9226,10
2015;1/12/2015;Cordoba;Distribuidor;Alumbrado Publico;Residencial;30580,80
2015;1/12/2015;Cordoba;Distribuidor;GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW;Industrial/Comercial Grande;140024,60
2015;1/12/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM;Comercial;34009,20
2015;1/12/2015;Cordoba;Distribuidor;MENOR 10KW NO RES. MENOR 4000 KWH BIM;Comercial;84830,60
2015;1/12/2015;Cordoba;Distribuidor;RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM;Residencial;19358,30
2015;1/12/2015;Cordoba;Distribuidor;RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM;Residencial;15159,80
2015;1/12/2015;Cordoba;Distribuidor;RES. MAYOR 2800 KWH BIM;Residencial;6484,90
2015;1/12/2015;Cordoba;Distribuidor;RES. MENOR O IGUAL 1000 KWH BIM;Residencial;310402,70
2015;1/12/2015;Cordoba;Distribuidor;SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW;Industrial/Comercial Grande;167234,80
2015;1/12/2015;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9967,40
2016;1/1/2016;Cordoba;Distribuidor;Alumbrado Publico;Comercial;26246,04
2016;1/1/2016;Cordoba;Distribuidor;GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW;Industrial/Comercial Grande;135341,85
2016;1/1/2016;Cordoba;Distribuidor;MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM;Comercial;34706,66
2016;1/1/2016;Cordoba;Distribuidor;MENOR 10KW NO RES. MENOR 4000 KWH BIM;Comercial;82083,06
2016;1/1/2016;Cordoba;Distribuidor;RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM;Residencial;33848,27
2016;1/1/2016;Cordoba;Distribuidor;RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM;Residencial;25539,72
2016;1/1/2016;Cordoba;Distribuidor;RES. MAYOR 2800 KWH BIM;Residencial;7403,38
2016;1/1/2016;Cordoba;Distribuidor;RES. MENOR O IGUAL 1000 KWH BIM;Residencial;341780,49
2016;1/1/2016;Cordoba;Distribuidor;SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW;Comercial;160479,13
2016;1/1/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;10244,95
2016;1/2/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;236444,30
2016;1/2/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;303332,88
2016;1/2/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;139022,57
2016;1/2/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20550,51
2016;1/2/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;21830,39
2016;1/2/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;37913,41
2016;1/2/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;10913,62
2016;1/2/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;18446,34
2016;1/2/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9816,84
2016;1/3/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;147324,27
2016;1/3/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;280847,19
2016;1/3/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;145709,45
2016;1/3/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;19846,08
2016;1/3/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;21007,53
2016;1/3/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;60146,89
2016;1/3/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;23820,94
2016;1/3/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;26061,21
2016;1/3/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9505,66
2016;1/4/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;141925,94
2016;1/4/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;279195,66
2016;1/4/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;136512,71
2016;1/4/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20946,20
2016;1/4/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;21779,80
2016;1/4/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;66411,56
2016;1/4/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;22449,85
2016;1/4/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;26756,58
2016;1/4/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8256,95
2016;1/5/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;171681,18
2016;1/5/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;296229,49
2016;1/5/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;136741,69
2016;1/5/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20261,52
2016;1/5/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;22107,16
2016;1/5/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;70530,57
2016;1/5/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;23255,55
2016;1/5/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;40487,99
2016;1/5/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7697,41
2016;1/6/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;206473,98
2016;1/6/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;313041,86
2016;1/6/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;135440,72
2016;1/6/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20905,99
2016;1/6/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;24282,59
2016;1/6/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;73514,20
2016;1/6/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;20764,46
2016;1/6/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;52926,61
2016;1/6/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7475,73
2016;1/7/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;205758,70
2016;1/7/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;305399,75
2016;1/7/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;136725,60
2016;1/7/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;23835,27
2016;1/7/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;30374,44
2016;1/7/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;70328,18
2016;1/7/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;28488,88
2016;1/7/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;54008,72
2016;1/7/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7891,51
2016;1/8/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;143593,75
2016;1/8/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;287121,52
2016;1/8/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;137950,12
2016;1/8/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;19925,59
2016;1/8/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;25535,93
2016;1/8/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;66202,36
2016;1/8/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;25362,14
2016;1/8/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;36331,55
2016;1/8/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7935,79
2016;1/9/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;130099,22
2016;1/9/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;279893,10
2016;1/9/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;136180,54
2016;1/9/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20861,89
2016;1/9/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;24417,69
2016;1/9/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;66691,42
2016;1/9/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;20282,61
2016;1/9/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;27200,94
2016;1/9/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8019,19
2016;1/10/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;120044,99
2016;1/10/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;272691,68
2016;1/10/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;128684,34
2016;1/10/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;21195,65
2016;1/10/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;24329,41
2016;1/10/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;68822,06
2016;1/10/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;19103,68
2016;1/10/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;20618,54
2016;1/10/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8454,37
2016;1/11/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;121086,78
2016;1/11/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;281485,64
2016;1/11/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;139477,24
2016;1/11/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;22169,04
2016;1/11/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;23784,84
2016;1/11/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;73699,70
2016;1/11/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;19575,76
2016;1/11/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;20080,62
2016;1/11/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9156,47
2016;1/12/2016;Cordoba;Distribuidor;RESIDENCIAL;Residencial;157176,99
2016;1/12/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;320798,35
2016;1/12/2016;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;142753,76
2016;1/12/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;27311,15
2016;1/12/2016;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;27437,44
2016;1/12/2016;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;83404,43
2016;1/12/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;24960,27
2016;1/12/2016;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;26040,73
2016;1/12/2016;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9799,28
2017;1/1/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;191270,71
2017;1/1/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;327977,22
2017;1/1/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;137332,79
2017;1/1/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;27136,36
2017;1/1/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;32957,25
2017;1/1/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;81802,67
2017;1/1/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;29702,32
2017;1/1/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE SIN AHORRO;Residencial;36792,79
2017;1/1/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;10040,74
2017;1/2/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;157532,93
2017;1/2/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;294254,25
2017;1/2/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;128358,51
2017;1/2/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;20213,56
2017;1/2/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;26579,59
2017;1/2/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;68018,39
2017;1/2/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;18646,98
2017;1/2/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;294,57
2017;1/2/2017;Cordoba;Distribuidor;TARIFA ELECTRODEPENDIENTE EXCEDENTE CON AHORR;Residencial;23,41
2017;1/2/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;29101,06
2017;1/2/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;7494,38
2017;1/2/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9013,47
2017;1/3/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;152726,31
2017;1/3/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;304783,65
2017;1/3/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;146316,44
2017;1/3/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;18328,53
2017;1/3/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;22749,74
2017;1/3/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;72371,41
2017;1/3/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;17662,22
2017;1/3/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;1,18
2017;1/3/2017;Cordoba;Distribuidor;TARIFA ELECTRODEPENDIENTE EXCEDENTE CON AHORR;Residencial;0,82
2017;1/3/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;28546,46
2017;1/3/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;6469,52
2017;1/3/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;9533,57
2017;1/4/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;123803,64
2017;1/4/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;268933,17
2017;1/4/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;130342,43
2017;1/4/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;18647,59
2017;1/4/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;23033,71
2017;1/4/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;68902,51
2017;1/4/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;16458,10
2017;1/4/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;3,98
2017;1/4/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;20038,89
2017;1/4/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;1577,26
2017;1/4/2017;Cordoba;Distribuidor;TARIFA ELECTROD. EXCEDENTE S/AHORRO > 450MWH;Residencial;2,29
2017;1/4/2017;Cordoba;Distribuidor;TARIFA ELECTROD. EXCEDENTE S/AHORRO <= 450MWH;Residencial;3,66
2017;1/4/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;8022,86
2017;1/5/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;131253,45
2017;1/5/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;290020,86
2017;1/5/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;140583,83
2017;1/5/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;23330,54
2017;1/5/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;31200,40
2017;1/5/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;75030,21
2017;1/5/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;27122,59
2017;1/5/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;8,59
2017;1/5/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;21613,40
2017;1/5/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;1527,70
2017;1/5/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7696,68
2017;1/6/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;151115,00
2017;1/6/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;300313,04
2017;1/6/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;140002,19
2017;1/6/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;23583,94
2017;1/6/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;32771,96
2017;1/6/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;79200,21
2017;1/6/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;38375,91
2017;1/6/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;6,91
2017;1/6/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;17806,80
2017;1/6/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;1863,40
2017;1/6/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7730,06
2017;1/7/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;152979,23
2017;1/7/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;307580,18
2017;1/7/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;143508,04
2017;1/7/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;24649,68
2017;1/7/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;38898,27
2017;1/7/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;73377,88
2017;1/7/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;46963,37
2017;1/7/2017;Cordoba;Distribuidor;TARIFA BASE ELECTRODEPENDIENTES;Residencial;5,20
2017;1/7/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH;Residencial;19686,74
2017;1/7/2017;Cordoba;Distribuidor;TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH;Residencial;2758,43
2017;1/7/2017;Gran Usuario MEM;Gran Usuario;GUMES/GUPAS;Industrial/Comercial Grande;7942,43
2017;1/8/2017;Cordoba;Distribuidor;RESIDENCIAL;Residencial;133527,60
2017;1/8/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL <300KWH;Comercial;292993,87
2017;1/8/2017;Cordoba;Distribuidor;TARIFA USUARIO NO RESIDENCIAL >=300KWH;Industrial/Comercial Grande;146346,64
2017;1/8/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%;Residencial;19819,04
2017;1/8/2017;Cordoba;Distribuidor;RESIDENCIAL PLAN ESTIMULO AHORRO >20%;Residencial;35355,44
2017;1/8/2017;Cordoba;Distribuidor;TARIFA SOCIAL CONSUMO BASE;Residencial;69712,75
2017;1/8/2017;Cordoba;Distribuidor;TARIFA SOCIAL EXCEDENTE CON AHORRO;Residencial;40070,10
